0,0.518176,0.723228,0.817464,0.000000
1,0.503846,0.631555,0.000000,0.152483
2,0.479860,0.576545,-3.010339,0.000000
3,0.454056,0.533735,-2.807729,0.000000
4,0.431045,0.514569,0.000000,0.000000
5,0.396575,0.562206,0.000000,0.026438
6,0.370421,0.522467,1.912626,0.000000
7,0.379703,0.510178,2.530164,0.000000
8,0.395360,0.505120,0.000000,0.000000
9,0.380707,0.576647,0.000000,-1.073910
10,0.357302,0.536094,1.427407,0.000000
11,0.377141,0.528169,2.082641,0.000000
12,0.395663,0.543113,0.000000,0.000000
13,0.381383,0.599691,0.000000,-0.561485
14,0.368185,0.563945,1.294604,0.000000
15,0.393689,0.561965,2.602000,0.000000
16,0.417448,0.573799,0.000000,0.000000
17,0.389895,0.631805,0.000000,0.000000
18,0.384375,0.606524,1.846513,0.000000
19,0.403763,0.596165,2.569701,0.000000
20,0.418876,0.597395,0.000000,0.000000
0,0.557498,0.678543,1.440202,0.000000
1,0.527799,0.586701,0.000000,-0.154677
2,0.517996,0.542348,3.126131,0.000000
3,0.510099,0.503794,-2.114258,0.000000
4,0.487178,0.495650,0.000000,0.000000
5,0.526777,0.469247,0.000000,1.541232
6,0.478428,0.427313,2.627260,0.000000
7,0.468546,0.399552,2.572227,0.000000
8,0.472445,0.382698,0.000000,0.000000
9,0.527925,0.453382,0.000000,0.348925
10,0.451405,0.469646,-2.427286,0.000000
11,0.427729,0.500981,-2.525871,0.000000
12,0.426885,0.527911,0.000000,0.000000
13,0.516507,0.467870,0.000000,0.100773
14,0.426975,0.506174,-2.036115,0.000000
15,0.423746,0.558999,-2.496176,0.000000
16,0.440720,0.584663,0.000000,0.000000
17,0.502025,0.497571,0.000000,0.000000
18,0.430200,0.542779,-2.092398,0.000000
19,0.432155,0.591423,-2.350903,0.000000
20,0.446338,0.604371,0.000000,0.000000
0,0.551282,0.666893,1.495030,0.000000
1,0.535941,0.587780,0.000000,-0.116324
2,0.521026,0.534512,3.068048,0.000000
3,0.512244,0.491067,-2.807128,0.000000
4,0.495105,0.462077,0.000000,0.000000
5,0.531148,0.466671,0.000000,1.542312
6,0.494510,0.417019,2.640417,0.000000
7,0.489990,0.383621,3.031949,0.000000
8,0.489275,0.354920,0.000000,0.000000
9,0.535783,0.462719,0.000000,0.467562
10,0.453899,0.460618,-2.283414,0.000000
11,0.432837,0.483765,-2.535712,0.000000
12,0.430523,0.501140,0.000000,0.000000
13,0.523456,0.478406,0.000000,0.184543
14,0.441040,0.483785,-1.661277,0.000000
15,0.439962,0.526404,-2.546673,0.000000
16,0.454613,0.549282,0.000000,0.000000
17,0.509855,0.505936,0.000000,0.000000
18,0.437008,0.518965,-1.659350,0.000000
19,0.440580,0.559265,-2.391060,0.000000
20,0.458849,0.575675,0.000000,0.000000
0,0.543459,0.645819,1.528186,0.000000
1,0.485673,0.595231,0.000000,-0.425757
2,0.462727,0.548540,2.806791,0.000000
3,0.458753,0.516118,-2.728426,0.000000
4,0.445735,0.494159,0.000000,0.000000
5,0.522353,0.439193,0.000000,1.967459
6,0.511250,0.369257,3.030474,0.000000
7,0.508439,0.308618,-3.039591,0.000000
8,0.501992,0.265467,0.000000,0.000000
9,0.534853,0.443972,0.000000,0.497617
10,0.450475,0.445746,-2.179377,0.000000
11,0.431701,0.473935,-2.647212,0.000000
12,0.430087,0.491207,0.000000,0.000000
13,0.525803,0.462848,0.000000,0.161579
14,0.437136,0.483129,-1.683840,0.000000
15,0.441925,0.525779,-2.478165,0.000000
16,0.459269,0.543479,0.000000,0.000000
17,0.515933,0.491855,0.000000,0.000000
18,0.433338,0.516648,-1.740328,0.000000
19,0.438499,0.558715,-2.178690,0.000000
20,0.462463,0.571368,0.000000,0.000000
0,0.545119,0.656586,1.504377,0.000000
1,0.500764,0.605779,0.000000,-0.301794
2,0.480725,0.554617,3.077225,0.000000
3,0.469131,0.518292,-3.006280,0.000000
4,0.458465,0.495886,0.000000,0.000000
5,0.519266,0.448121,0.000000,1.832758
6,0.504229,0.372918,-3.136437,0.000000
7,0.491833,0.312546,-3.057305,0.000000
8,0.478525,0.267422,0.000000,0.000000
9,0.530818,0.441590,0.000000,0.380252
10,0.440486,0.445907,-2.086608,0.000000
11,0.422884,0.480725,-2.403677,0.000000
12,0.427239,0.496467,0.000000,0.000000
13,0.520930,0.455733,0.000000,0.238505
14,0.428892,0.480269,-1.844008,0.000000
15,0.428329,0.524659,-2.315016,0.000000
16,0.446122,0.541466,0.000000,0.000000
17,0.511160,0.477903,0.000000,0.000000
18,0.424483,0.523462,-1.970363,0.000000
19,0.428535,0.571371,-2.159177,0.000000
20,0.453681,0.585240,0.000000,0.000000
0,0.540456,0.667156,1.500058,0.000000
1,0.497627,0.611785,0.000000,0.300897
2,0.472162,0.555888,-2.911109,0.000000
3,0.463235,0.511159,2.864345,0.000000
4,0.452452,0.490153,0.000000,0.000000
5,0.509875,0.458639,0.000000,-1.704381
6,0.493442,0.383665,-3.067271,0.000000
7,0.484850,0.323330,-3.124459,0.000000
8,0.479466,0.280243,0.000000,0.000000
9,0.525507,0.456180,0.000000,-0.561098
10,0.445698,0.441962,2.104468,0.000000
11,0.418395,0.473730,2.640214,0.000000
12,0.415347,0.488131,0.000000,0.000000
13,0.520922,0.469847,0.000000,-0.278491
14,0.432076,0.490120,1.934824,0.000000
15,0.425704,0.535437,2.326243,0.000000
16,0.439559,0.552723,0.000000,0.000000
17,0.512959,0.491239,0.000000,0.000000
18,0.425618,0.537584,2.074288,0.000000
19,0.424833,0.587734,2.175954,0.000000
20,0.447907,0.604235,0.000000,0.000000
0,0.542457,0.684175,1.490482,0.000000
1,0.494449,0.630105,0.000000,-0.378869
2,0.470002,0.579140,2.961299,0.000000
3,0.459245,0.539810,-2.761666,0.000000
4,0.443539,0.519017,0.000000,0.000000
5,0.513729,0.477991,0.000000,1.782503
6,0.495748,0.404199,3.086292,0.000000
7,0.484338,0.342787,3.111318,0.000000
8,0.477613,0.299305,0.000000,0.000000
9,0.525329,0.471369,0.000000,0.489048
10,0.438984,0.469189,-2.115541,0.000000
11,0.416121,0.504861,-2.463173,0.000000
12,0.417751,0.519836,0.000000,0.000000
13,0.516660,0.483998,0.000000,0.204287
14,0.423270,0.510943,-1.815099,0.000000
15,0.424973,0.557486,-2.273405,0.000000
16,0.445953,0.573972,0.000000,0.000000
17,0.504589,0.506469,0.000000,0.000000
18,0.416336,0.551287,-1.945863,0.000000
19,0.421245,0.602892,-2.142247,0.000000
20,0.450082,0.617781,0.000000,0.000000
0,0.540434,0.701933,1.513256,0.000000
1,0.499097,0.647669,0.000000,-0.270657
2,0.477019,0.586113,3.041312,0.000000
3,0.463783,0.532969,-2.837218,0.000000
4,0.446281,0.504326,0.000000,0.000000
5,0.510203,0.484141,0.000000,1.754318
6,0.494113,0.405399,-3.062893,0.000000
7,0.479315,0.353990,3.065017,0.000000
8,0.471883,0.318009,0.000000,0.000000
9,0.527873,0.483881,0.000000,0.472054
10,0.447405,0.463340,-1.967218,0.000000
11,0.415434,0.505715,-2.444307,0.000000
12,0.416414,0.524929,0.000000,0.000000
13,0.521821,0.501682,0.000000,0.278999
14,0.430170,0.512679,-1.853947,0.000000
15,0.422392,0.559758,-2.110253,0.000000
16,0.442230,0.576576,0.000000,0.000000
17,0.509524,0.526424,0.000000,0.000000
18,0.419654,0.559545,-1.901284,0.000000
19,0.420717,0.606568,-1.995177,0.000000
20,0.451598,0.619689,0.000000,0.000000
0,0.546083,0.721691,1.495689,0.000000
1,0.485762,0.667403,0.000000,0.334424
2,0.465597,0.615019,-3.026027,0.000000
3,0.453679,0.568709,2.861187,0.000000
4,0.435799,0.538352,0.000000,0.000000
5,0.507059,0.494655,0.000000,-1.526012
6,0.490830,0.424420,3.129826,0.000000
7,0.479895,0.379513,-3.095828,0.000000
8,0.474777,0.353339,0.000000,0.000000
9,0.528764,0.491529,0.000000,-0.561077
10,0.451816,0.467823,2.122929,0.000000
11,0.421319,0.494561,2.381350,0.000000
12,0.419868,0.510503,0.000000,0.000000
13,0.524829,0.505469,0.000000,-0.275717
14,0.437889,0.515877,1.930258,0.000000
15,0.428663,0.553522,2.178174,0.000000
16,0.442542,0.569248,0.000000,0.000000
17,0.513975,0.528541,0.000000,0.000000
18,0.423660,0.556742,1.962227,0.000000
19,0.419688,0.601370,2.129876,0.000000
20,0.441744,0.618063,0.000000,0.000000
0,0.544484,0.733464,1.496601,0.000000
1,0.481544,0.669579,0.000000,-0.140791
2,0.468236,0.612358,3.062150,0.000000
3,0.459975,0.557355,-2.970040,0.000000
4,0.445952,0.515125,0.000000,0.000000
5,0.512224,0.503656,0.000000,1.292878
6,0.477104,0.431856,-3.031003,0.000000
7,0.460862,0.406264,2.823641,0.000000
8,0.457927,0.394654,0.000000,0.000000
9,0.526901,0.496921,0.000000,0.489868
10,0.445199,0.467649,-1.995337,0.000000
11,0.413401,0.500535,-2.383229,0.000000
12,0.413181,0.522112,0.000000,0.000000
13,0.521879,0.510897,0.000000,0.339332
14,0.430241,0.509562,-1.778452,0.000000
15,0.419257,0.558174,-2.241503,0.000000
16,0.433973,0.576451,0.000000,0.000000
17,0.510169,0.531118,0.000000,0.000000
18,0.425526,0.547792,-1.723964,0.000000
19,0.427643,0.598989,-2.223000,0.000000
20,0.451571,0.615745,0.000000,0.000000
0,0.551586,0.743033,1.486588,0.000000
1,0.480563,0.666503,0.000000,-0.008039
2,0.457357,0.599880,3.068305,0.000000
3,0.441898,0.542207,-2.996996,0.000000
4,0.423210,0.498793,0.000000,0.000000
5,0.514273,0.485296,0.000000,0.622028
6,0.435164,0.448936,-1.706645,0.000000
7,0.419088,0.474202,-2.373314,0.000000
8,0.423164,0.494144,0.000000,0.000000
9,0.529859,0.485631,0.000000,0.294146
10,0.413701,0.480898,-1.690103,0.000000
11,0.404686,0.536751,-2.403276,0.000000
12,0.423146,0.565034,0.000000,0.000000
13,0.525696,0.507460,0.000000,0.213810
14,0.406010,0.521015,-1.488078,0.000000
15,0.417507,0.579078,-2.344606,0.000000
16,0.446651,0.598102,0.000000,0.000000
17,0.512304,0.536627,0.000000,0.000000
18,0.411876,0.566390,-1.595250,0.000000
19,0.426054,0.618912,-2.188658,0.000000
20,0.457850,0.630670,0.000000,0.000000
0,0.552682,0.745723,1.476089,0.000000
1,0.492150,0.675731,0.000000,-0.017474
2,0.464286,0.600375,-3.022257,0.000000
3,0.449148,0.537097,2.988596,0.000000
4,0.434285,0.500715,0.000000,0.000000
5,0.513121,0.478365,0.000000,-0.277271
6,0.411865,0.484715,1.599690,0.000000
7,0.413078,0.520660,1.540437,0.000000
8,0.437311,0.519105,0.000000,0.000000
9,0.527779,0.483564,0.000000,-0.301521
